"","Date","Colony","Ant.ID","Pair.ID","Ant.In.Pair","Time","Junction","Entered.From","Exited.Toward","Action..inspect.ignore.","Inspect","Num.Inspections","Node.From","Node.To","Direction.From","Width.From","Rel.Width.From","Direction.To","Width.To","Rel.Width.To","Turn.Type","Turn.Width","Turn.Trunk"
"655","6/28/21","21-MW3","1A","1","A",NA,"3",NA,"5",NA,FALSE,5,"30","5","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"656","6/28/21","21-MW3","1A","1","A",NA,"3","5",NA,NA,FALSE,5,"5","1","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"657","6/28/21","21-MW3","1A","1","A",NA,"1",NA,"10",NA,FALSE,5,"3","10","main",0.6,"wide","left",0.45,"narrow","L","N","away.from.trunk"
"658","6/28/21","21-MW3","1A","1","A",NA,"1","10",NA,NA,FALSE,5,"10","0","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"659","6/28/21","21-MW3","1A","1","A",NA,"0",NA,NA,NA,FALSE,5,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"660","6/28/21","21-MW3","1B","1","B","16:06","0",NA,NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"661","6/28/21","21-MW3","1B","1","B",NA,"1",NA,NA,NA,FALSE,0,"0","10","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"662","6/28/21","21-MW3","1B","1","B",NA,"10",NA,NA,NA,FALSE,0,"1","11","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"663","6/28/21","21-MW3","1B","1","B",NA,"11",NA,NA,NA,FALSE,0,"10","112","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"664","6/28/21","21-MW3","1B","1","B",NA,"112",NA,NA,NA,FALSE,0,"11","1121","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"665","6/28/21","21-MW3","1B","1","B",NA,"112",NA,NA,NA,FALSE,1,"1121","11","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"666","6/28/21","21-MW3","1B","1","B",NA,"11",NA,NA,NA,FALSE,1,"112","10","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"667","6/28/21","21-MW3","1B","1","B",NA,"10",NA,NA,NA,FALSE,1,"11","1","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"668","6/28/21","21-MW3","1B","1","B",NA,"1",NA,NA,NA,FALSE,1,"10","0","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"669","6/28/21","21-MW3","1B","1","B",NA,"0",NA,NA,NA,FALSE,1,"1","1","main",0.6,"wide","main",0.6,"wide","U",NA,NA
"670","6/28/21","21-MW3","1B","1","B",NA,"1",NA,NA,NA,FALSE,1,"0","10","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"671","6/28/21","21-MW3","1B","1","B",NA,"10",NA,NA,NA,FALSE,1,"1","12","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"672","6/28/21","21-MW3","1B","1","B",NA,"12",NA,NA,NA,FALSE,1,"10","122","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"673","6/28/21","21-MW3","1B","1","B",NA,"122",NA,NA,NA,FALSE,1,"12","1221","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"674","6/28/21","21-MW3","1B","1","B",NA,"122",NA,NA,NA,FALSE,2,"1221","12","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"675","6/28/21","21-MW3","1B","1","B",NA,"12",NA,NA,NA,FALSE,2,"122","121","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"676","6/28/21","21-MW3","1B","1","B",NA,"121",NA,NA,NA,FALSE,2,"12","1212","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"677","6/28/21","21-MW3","1B","1","B",NA,"121",NA,NA,NA,FALSE,3,"1211","12","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"678","6/28/21","21-MW3","1B","1","B",NA,"12",NA,NA,NA,FALSE,3,"121","10","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"679","6/28/21","21-MW3","1B","1","B",NA,"10",NA,NA,NA,FALSE,3,"12","11","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"680","6/28/21","21-MW3","1B","1","B",NA,"11",NA,NA,NA,FALSE,3,"10","112","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"681","6/28/21","21-MW3","1B","1","B",NA,"112",NA,NA,NA,FALSE,3,"11","1122","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"682","6/28/21","21-MW3","1B","1","B",NA,"112",NA,NA,NA,FALSE,4,"1122","1121","right",0.25,"narrow","left",0.34,"wide","R","=","away.from.trunk"
"683","6/28/21","21-MW3","1B","1","B",NA,"112",NA,NA,NA,FALSE,5,"1121","11","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"684","6/28/21","21-MW3","1B","1","B",NA,"11",NA,NA,NA,FALSE,5,"112","10","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"685","6/28/21","21-MW3","1B","1","B",NA,"10",NA,NA,NA,FALSE,5,"11","12","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"686","6/28/21","21-MW3","1B","1","B",NA,"12",NA,NA,NA,FALSE,5,"10","121","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"687","6/28/21","21-MW3","1B","1","B",NA,"121",NA,NA,NA,FALSE,5,"12","1212","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"688","6/28/21","21-MW3","1B","1","B",NA,"121",NA,NA,NA,FALSE,6,"1212","12","right",0.25,"narrow","main",0.34,"wide","L","=","to.trunk"
"689","6/28/21","21-MW3","1B","1","B",NA,"12",NA,"122",NA,FALSE,6,"121","122","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"690","6/28/21","21-MW3","1B","1","B",NA,"12","122",NA,NA,FALSE,6,"122","10","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"691","6/28/21","21-MW3","1B","1","B",NA,"10",NA,NA,NA,FALSE,6,"12","1","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"692","6/28/21","21-MW3","1B","1","B",NA,"1",NA,NA,NA,FALSE,6,"10","3","left",0.45,"narrow","main",0.6,"wide","R","=","to.trunk"
"693","6/28/21","21-MW3","1B","1","B",NA,"3",NA,"30",NA,FALSE,6,"1","30","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"694","6/28/21","21-MW3","1B","1","B",NA,"3","30",NA,NA,FALSE,6,"30","5","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"695","6/28/21","21-MW3","1B","1","B",NA,"5",NA,NA,NA,FALSE,6,"3","7","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"696","6/28/21","21-MW3","1B","1","B",NA,"7",NA,NA,NA,FALSE,6,"5","72","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"697","6/28/21","21-MW3","1B","1","B",NA,"7",NA,NA,NA,FALSE,7,"72","71","left",0.45,"narrow","main",0.6,"wide","R","=","to.trunk"
"698","6/29/21","21-MW3","2A","2","A","15:14","0",NA,NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"699","6/29/21","21-MW3","2A","2","A",NA,"1",NA,NA,NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"700","6/29/21","21-MW3","2A","2","A",NA,"3",NA,NA,NA,FALSE,0,"1","30","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"701","6/29/21","21-MW3","2A","2","A",NA,"30",NA,NA,NA,FALSE,0,"3","31","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"702","6/29/21","21-MW3","2A","2","A",NA,"31",NA,NA,NA,FALSE,0,"30","311","main",0.34,"wide","left",0.25,"narrow","L","N","away.from.trunk"
"703","6/29/21","21-MW3","2A","2","A",NA,"31",NA,NA,NA,FALSE,0,"311","312","left",0.25,"narrow","right",0.34,"wide","L","=","away.from.trunk"
"704","6/29/21","21-MW3","2A","2","A",NA,"31",NA,NA,NA,FALSE,0,"312","30","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"705","6/29/21","21-MW3","2A","2","A",NA,"30",NA,NA,NA,FALSE,0,"31","32","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"706","6/29/21","21-MW3","2A","2","A",NA,"32",NA,NA,NA,FALSE,0,"30","321","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"707","6/29/21","21-MW3","2A","2","A","15:24","32",NA,NA,NA,FALSE,1,"321","30","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"708","6/29/21","21-MW3","2A","2","A",NA,"30",NA,NA,NA,FALSE,1,"32","3","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"709","6/29/21","21-MW3","2A","2","A",NA,"3",NA,NA,NA,FALSE,1,"30","5","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"710","6/29/21","21-MW3","2A","2","A",NA,"5",NA,NA,NA,FALSE,1,"3","50","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"711","6/29/21","21-MW3","2A","2","A",NA,"50",NA,NA,NA,FALSE,1,"5","51","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"712","6/29/21","21-MW3","2A","2","A",NA,"50",NA,NA,NA,FALSE,2,"51","52","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"713","6/29/21","21-MW3","2A","2","A",NA,"50",NA,NA,NA,FALSE,2,"52","5","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"714","6/29/21","21-MW3","2A","2","A",NA,"5",NA,NA,NA,FALSE,2,"50","7","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"715","6/29/21","21-MW3","2A","2","A",NA,"7",NA,NA,NA,FALSE,2,"5","71","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"716","6/29/21","21-MW3","2B","2","B","15:41","0",NA,NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"717","6/29/21","21-MW3","2B","2","B",NA,"2",NA,NA,NA,FALSE,0,"0","0","main",0.6,"wide","main",0.6,"wide","U",NA,NA
"718","6/29/21","21-MW3","2B","2","B",NA,"0",NA,NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"719","6/29/21","21-MW3","2B","2","B",NA,"1",NA,"3",NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"720","6/29/21","21-MW3","2B","2","B",NA,"1","3",NA,NA,FALSE,0,"3","10","main",0.6,"wide","left",0.45,"narrow","L","N","away.from.trunk"
"721","6/29/21","21-MW3","2B","2","B",NA,"10",NA,NA,NA,FALSE,0,"1","12","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"722","6/29/21","21-MW3","2B","2","B",NA,"12",NA,NA,NA,FALSE,0,"10","10","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"723","6/29/21","21-MW3","2B","2","B",NA,"10",NA,NA,NA,FALSE,0,"12","1","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"724","6/29/21","21-MW3","2B","2","B",NA,"1",NA,NA,NA,FALSE,0,"10","0","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"725","6/29/21","21-MW3","2B","2","B",NA,"0",NA,NA,NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"726","6/29/21","21-MW3","2B","2","B","15:46","0",NA,NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"727","6/29/21","21-MW3","2B","2","B",NA,"1",NA,NA,NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"728","6/29/21","21-MW3","2B","2","B",NA,"3",NA,NA,NA,FALSE,0,"1","5","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"729","6/29/21","21-MW3","2B","2","B",NA,"5",NA,NA,NA,FALSE,0,"3","7","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"730","6/29/21","21-MW3","2B","2","B",NA,"7",NA,NA,NA,FALSE,0,"5","71","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"731","6/29/21","21-MW3","2B","2","B",NA,"7",NA,NA,NA,FALSE,1,"71","5","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"732","6/29/21","21-MW3","2B","2","B",NA,"5",NA,NA,NA,FALSE,1,"7","50","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"733","6/29/21","21-MW3","2B","2","B",NA,"50",NA,NA,NA,FALSE,1,"5","52","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"734","6/29/21","21-MW3","2B","2","B",NA,"50",NA,NA,NA,FALSE,1,"52","51","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"735","6/29/21","21-MW3","2B","2","B",NA,"50",NA,NA,NA,FALSE,1,"51","5","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"736","6/29/21","21-MW3","2B","2","B",NA,"5",NA,NA,NA,FALSE,1,"50","3","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"737","6/29/21","21-MW3","2B","2","B",NA,"3",NA,NA,NA,FALSE,1,"5","30","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"738","6/29/21","21-MW3","2B","2","B",NA,"30",NA,NA,NA,FALSE,1,"3","32","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"739","6/29/21","21-MW3","2B","2","B",NA,"32",NA,NA,NA,FALSE,1,"30","321","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"740","6/29/21","21-MW3","2B","2","B",NA,"32",NA,NA,NA,FALSE,2,"321","321","left",0.34,"wide","left",0.34,"wide","U",NA,NA
"741","6/29/21","21-MW3","2B","2","B",NA,"32",NA,NA,NA,FALSE,3,"321","30","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"742","6/29/21","21-MW3","2B","2","B",NA,"30",NA,NA,NA,FALSE,3,"32","3","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"743","6/29/21","21-MW3","2B","2","B",NA,"3",NA,"1",NA,FALSE,3,"30","1","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"744","6/29/21","21-MW3","2B","2","B",NA,"3","1",NA,NA,FALSE,3,"1","30","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"745","6/29/21","21-MW3","2B","2","B",NA,"30",NA,NA,NA,FALSE,3,"3","31","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"746","6/29/21","21-MW3","2B","2","B",NA,"31",NA,NA,NA,FALSE,3,"30","312","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"747","6/29/21","21-MW3","2B","2","B",NA,"31",NA,NA,NA,FALSE,3,"312","30","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"748","6/29/21","21-MW3","2B","2","B",NA,"30",NA,NA,NA,FALSE,3,"31","32","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"749","6/29/21","21-MW3","2B","2","B",NA,"32",NA,NA,NA,FALSE,3,"30","321","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"750","6/29/21","21-MW3","2B","2","B",NA,"32",NA,NA,NA,FALSE,3,"321","322","left",0.34,"wide","right",0.25,"narrow","L","N","away.from.trunk"
"751","6/29/21","21-MW3","2B","2","B",NA,"32",NA,NA,NA,FALSE,4,"322","30","right",0.25,"narrow","main",0.34,"wide","L","=","to.trunk"
"752","6/29/21","21-MW3","2B","2","B",NA,"30",NA,NA,NA,FALSE,4,"32","3","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"753","6/29/21","21-MW3","2B","2","B",NA,"3",NA,"5",NA,FALSE,4,"30","5","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"754","6/29/21","21-MW3","2B","2","B",NA,"3","5",NA,NA,FALSE,4,"5","1","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"755","6/29/21","21-MW3","2B","2","B",NA,"1",NA,NA,NA,FALSE,4,"3","0","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"756","6/29/21","21-MW3","2B","2","B",NA,"0",NA,NA,NA,FALSE,4,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"757","6/30/21","21-MW3","3A","3","A","16:11","0",NA,NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"758","6/30/21","21-MW3","3A","3","A",NA,"1",NA,NA,NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"759","6/30/21","21-MW3","3A","3","A",NA,"3",NA,NA,NA,FALSE,0,"1","5","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"760","6/30/21","21-MW3","3A","3","A",NA,"5",NA,NA,NA,FALSE,0,"3","7","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"761","6/30/21","21-MW3","3A","3","A",NA,"7",NA,NA,NA,FALSE,0,"5","72","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"762","6/30/21","21-MW3","3A","3","A",NA,"7",NA,NA,NA,FALSE,0,"72","5","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"763","6/30/21","21-MW3","3A","3","A",NA,"5",NA,NA,NA,FALSE,0,"7","3","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"764","6/30/21","21-MW3","3A","3","A",NA,"3",NA,NA,NA,FALSE,0,"5","1","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"765","6/30/21","21-MW3","3A","3","A",NA,"1",NA,NA,NA,FALSE,0,"3","0","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"766","6/30/21","21-MW3","3A","3","A",NA,"0",NA,"-1",NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"767","6/30/21","21-MW3","3A","3","A",NA,"0","-1",NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"768","6/30/21","21-MW3","3A","3","A",NA,"2",NA,NA,NA,FALSE,0,"0","0","main",0.6,"wide","main",0.6,"wide","U",NA,NA
"769","6/30/21","21-MW3","3A","3","A",NA,"0",NA,NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"770","6/30/21","21-MW3","3A","3","A",NA,"1",NA,"10",NA,FALSE,0,"0","10","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"771","6/30/21","21-MW3","3A","3","A",NA,"1","10",NA,NA,FALSE,0,"10","3","left",0.45,"narrow","main",0.6,"wide","R","=","to.trunk"
"772","6/30/21","21-MW3","3A","3","A",NA,"3",NA,NA,NA,FALSE,0,"1","5","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"773","6/30/21","21-MW3","3A","3","A",NA,"5",NA,NA,NA,FALSE,0,"3","7","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"774","6/30/21","21-MW3","3A","3","A",NA,"7",NA,NA,NA,FALSE,0,"5","71","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"775","6/30/21","21-MW3","3A","3","A",NA,"7",NA,NA,NA,FALSE,1,"71","5","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"776","6/30/21","21-MW3","3A","3","A",NA,"5",NA,NA,NA,FALSE,1,"7","50","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"777","6/30/21","21-MW3","3A","3","A",NA,"50",NA,NA,NA,FALSE,1,"5","52","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"778","6/30/21","21-MW3","3A","3","A",NA,"50",NA,NA,NA,FALSE,1,"52","51","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"779","6/30/21","21-MW3","3A","3","A",NA,"50",NA,NA,NA,FALSE,2,"51","5","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"780","6/30/21","21-MW3","3A","3","A",NA,"5",NA,NA,NA,FALSE,2,"50","3","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"781","6/30/21","21-MW3","3A","3","A",NA,"3",NA,NA,NA,FALSE,2,"5","1","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"782","6/30/21","21-MW3","3A","3","A",NA,"1",NA,"10",NA,FALSE,2,"3","10","main",0.6,"wide","left",0.45,"narrow","L","N","away.from.trunk"
"783","6/30/21","21-MW3","3A","3","A",NA,"1","10",NA,NA,FALSE,2,"10","0","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"784","6/30/21","21-MW3","3A","3","A",NA,"0",NA,NA,NA,FALSE,2,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"785","6/30/21","21-MW3","3B","3","B","16:21","0",NA,"2",NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"786","6/30/21","21-MW3","3B","3","B",NA,"0","2",NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"787","6/30/21","21-MW3","3B","3","B",NA,"1",NA,NA,NA,FALSE,0,"0","10","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"788","6/30/21","21-MW3","3B","3","B",NA,"10",NA,NA,NA,FALSE,0,"1","12","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"789","6/30/21","21-MW3","3B","3","B",NA,"12",NA,NA,NA,FALSE,0,"10","121","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"790","6/30/21","21-MW3","3B","3","B",NA,"121",NA,NA,NA,FALSE,0,"12","1211","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"791","6/30/21","21-MW3","3B","3","B",NA,"121",NA,NA,NA,FALSE,1,"1211","1212","left",0.34,"wide","right",0.25,"narrow","L","N","away.from.trunk"
"792","6/30/21","21-MW3","3B","3","B",NA,"121",NA,NA,NA,FALSE,2,"1212","1211","right",0.25,"narrow","left",0.34,"wide","R","=","away.from.trunk"
"793","6/30/21","21-MW3","3B","3","B",NA,"121",NA,NA,NA,FALSE,3,"1211","12","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"794","6/30/21","21-MW3","3B","3","B",NA,"12",NA,NA,NA,FALSE,3,"121","10","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"795","6/30/21","21-MW3","3B","3","B",NA,"10",NA,NA,NA,FALSE,3,"12","1","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"796","6/30/21","21-MW3","3B","3","B",NA,"1",NA,NA,NA,FALSE,3,"10","3","left",0.45,"narrow","main",0.6,"wide","R","=","to.trunk"
"797","6/30/21","21-MW3","3B","3","B",NA,"3",NA,NA,NA,FALSE,3,"1","5","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"798","6/30/21","21-MW3","3B","3","B",NA,"5",NA,NA,NA,FALSE,3,"3","7","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"799","6/30/21","21-MW3","3B","3","B",NA,"7",NA,NA,NA,FALSE,3,"5","72","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"800","6/30/21","21-MW3","3B","3","B",NA,"7",NA,"5",NA,FALSE,4,"72","5","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"801","6/30/21","21-MW3","3B","3","B",NA,"7","5",NA,NA,FALSE,4,"5","71","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"802","6/30/21","21-MW3","3B","3","B",NA,"7",NA,NA,NA,FALSE,5,"71","5","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"803","6/30/21","21-MW3","3B","3","B",NA,"5",NA,NA,NA,FALSE,5,"7","50","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"804","6/30/21","21-MW3","3B","3","B",NA,"50",NA,NA,NA,FALSE,5,"5","52","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"805","6/30/21","21-MW3","3B","3","B",NA,"50",NA,NA,NA,FALSE,6,"52","51","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"806","6/30/21","21-MW3","3B","3","B",NA,"50",NA,NA,NA,FALSE,7,"51","5","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"807","6/30/21","21-MW3","3B","3","B",NA,"5",NA,NA,NA,FALSE,7,"50","3","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"808","6/30/21","21-MW3","3B","3","B",NA,"3",NA,NA,NA,FALSE,7,"5","30","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"809","6/30/21","21-MW3","3B","3","B",NA,"30",NA,NA,NA,FALSE,7,"3","31","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"810","6/30/21","21-MW3","3B","3","B",NA,"31",NA,"311",NA,FALSE,7,"30","311","main",0.34,"wide","left",0.25,"narrow","L","N","away.from.trunk"
"811","6/30/21","21-MW3","3B","3","B",NA,"31","311","312",NA,FALSE,7,"311","312","left",0.25,"narrow","right",0.34,"wide","L","=","away.from.trunk"
"812","6/30/21","21-MW3","3B","3","B",NA,"31","312",NA,NA,FALSE,7,"312","30","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"813","6/30/21","21-MW3","3B","3","B",NA,"30",NA,NA,NA,FALSE,7,"31","32","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"814","6/30/21","21-MW3","3B","3","B",NA,"32",NA,NA,NA,FALSE,7,"30","321","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"815","6/30/21","21-MW3","3B","3","B",NA,"32",NA,NA,NA,FALSE,7,"321","322","left",0.34,"wide","right",0.25,"narrow","L","N","away.from.trunk"
"816","6/30/21","21-MW3","3B","3","B",NA,"32",NA,NA,NA,FALSE,8,"322","30","right",0.25,"narrow","main",0.34,"wide","L","=","to.trunk"
"817","6/30/21","21-MW3","3B","3","B",NA,"30",NA,NA,NA,FALSE,8,"32","3","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"818","6/30/21","21-MW3","3B","3","B",NA,"3",NA,NA,NA,FALSE,8,"30","5","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"819","6/30/21","21-MW3","3B","3","B",NA,"5",NA,NA,NA,FALSE,8,"3","50","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"820","6/30/21","21-MW3","3B","3","B",NA,"50",NA,NA,NA,FALSE,8,"5","52","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
